"title","Q_cfs_log_round","wq_orig"
"Nitrogen Hillsborough R at Morris Br",9.795,NA
"Nitrogen Hillsborough R at Morris Br",9.796,NA
"Nitrogen Hillsborough R at Morris Br",9.797,NA
"Nitrogen Hillsborough R at Morris Br",9.798,NA
"Nitrogen Hillsborough R at Morris Br",9.799,NA
"Nitrogen Hillsborough R at Morris Br",9.8,NA
"Nitrogen Hillsborough R at Morris Br",9.801,NA
"Nitrogen Hillsborough R at Morris Br",9.802,NA
"Nitrogen Hillsborough R at Morris Br",9.803,NA
"Nitrogen Hillsborough R at Morris Br",9.804,NA
"Nitrogen Hillsborough R at Morris Br",9.805,NA
"Nitrogen Hillsborough R at Morris Br",9.806,NA
"Nitrogen Hillsborough R at Morris Br",9.807,NA
"Nitrogen Hillsborough R at Morris Br",9.808,NA
"Nitrogen Hillsborough R at Morris Br",9.809,NA
"Nitrogen Hillsborough R at Morris Br",9.81,NA
"Nitrogen Hillsborough R at Morris Br",9.811,NA
"Nitrogen Hillsborough R at Morris Br",9.812,NA
"Nitrogen Hillsborough R at Morris Br",9.813,NA
"Nitrogen Hillsborough R at Morris Br",9.814,NA
"Nitrogen Hillsborough R at Morris Br",9.815,NA
"Nitrogen Hillsborough R at Morris Br",9.816,NA
"Nitrogen Hillsborough R at Morris Br",9.817,NA
"Nitrogen Hillsborough R at Morris Br",9.818,NA
"Nitrogen Hillsborough R at Morris Br",9.819,NA
"Nitrogen Hillsborough R at Morris Br",9.82,NA
"Nitrogen Hillsborough R at Morris Br",9.821,NA
"Nitrogen Hillsborough R at Morris Br",9.822,NA
"Nitrogen Hillsborough R at Morris Br",9.823,NA
"Nitrogen Hillsborough R at Morris Br",9.824,NA
"Nitrogen Hillsborough R at Morris Br",9.825,NA
"Nitrogen Hillsborough R at Morris Br",9.826,NA
"Nitrogen Hillsborough R at Morris Br",9.827,NA
"Nitrogen Hillsborough R at Morris Br",9.828,NA
"Nitrogen Hillsborough R at Morris Br",9.829,NA
"Nitrogen Hillsborough R at Morris Br",9.83,NA
"Nitrogen Hillsborough R at Morris Br",9.831,NA
"Nitrogen Hillsborough R at Morris Br",9.832,NA
"Nitrogen Hillsborough R at Morris Br",9.833,NA
"Nitrogen Hillsborough R at Morris Br",9.834,NA
"Nitrogen Hillsborough R at Morris Br",9.835,NA
"Nitrogen Hillsborough R at Morris Br",9.836,NA
"Nitrogen Hillsborough R at Morris Br",9.837,NA
"Nitrogen Hillsborough R at Morris Br",9.838,NA
"Nitrogen Hillsborough R at Morris Br",9.839,NA
"Nitrogen Hillsborough R at Morris Br",9.84,NA
"Nitrogen Hillsborough R at Morris Br",9.841,NA
"Nitrogen Hillsborough R at Morris Br",9.842,NA
"Nitrogen Hillsborough R at Morris Br",9.843,NA
"Nitrogen Hillsborough R at Morris Br",9.844,NA
"Nitrogen Hillsborough R at Morris Br",9.845,NA
"Nitrogen Hillsborough R at Morris Br",9.846,NA
"Nitrogen Hillsborough R at Morris Br",9.847,NA
"Nitrogen Hillsborough R at Morris Br",9.848,NA
"Nitrogen Hillsborough R at Morris Br",9.849,NA
"Nitrogen Hillsborough R at Morris Br",9.85,NA
"Nitrogen Hillsborough R at Morris Br",9.851,NA
"Nitrogen Hillsborough R at Morris Br",9.852,NA
"Nitrogen Hillsborough R at Morris Br",9.853,NA
"Nitrogen Hillsborough R at Morris Br",9.854,NA
"Nitrogen Hillsborough R at Morris Br",9.855,NA
"Nitrogen Hillsborough R at Morris Br",9.856,NA
"Nitrogen Hillsborough R at Morris Br",9.857,NA
"Nitrogen Hillsborough R at Morris Br",9.858,NA
"Nitrogen Hillsborough R at Morris Br",9.859,NA
"Nitrogen Hillsborough R at Morris Br",9.86,NA
"Nitrogen Hillsborough R at Morris Br",9.861,NA
"Nitrogen Hillsborough R at Morris Br",9.862,NA
"Nitrogen Hillsborough R at Morris Br",9.863,NA
"Nitrogen Hillsborough R at Morris Br",9.864,NA
"Nitrogen Hillsborough R at Morris Br",9.865,NA
"Nitrogen Hillsborough R at Morris Br",9.866,NA
"Nitrogen Hillsborough R at Morris Br",9.867,NA
"Nitrogen Hillsborough R at Morris Br",9.868,NA
"Nitrogen Hillsborough R at Morris Br",9.869,NA
"Nitrogen Hillsborough R at Morris Br",9.87,NA
"Nitrogen Hillsborough R at Morris Br",9.871,NA
"Nitrogen Hillsborough R at Morris Br",9.872,NA
"Nitrogen Hillsborough R at Morris Br",9.873,NA
"Nitrogen Hillsborough R at Morris Br",9.874,NA
"Nitrogen Hillsborough R at Morris Br",9.875,NA
"Nitrogen Hillsborough R at Morris Br",9.876,NA
"Nitrogen Hillsborough R at Morris Br",9.877,NA
"Nitrogen Hillsborough R at Morris Br",9.878,NA
"Nitrogen Hillsborough R at Morris Br",9.879,NA
"Nitrogen Hillsborough R at Morris Br",9.88,NA
"Nitrogen Hillsborough R at Morris Br",9.881,NA
"Nitrogen Hillsborough R at Morris Br",9.882,NA
"Nitrogen Hillsborough R at Morris Br",9.883,NA
"Nitrogen Hillsborough R at Morris Br",9.884,NA
"Nitrogen Hillsborough R at Morris Br",9.885,NA
"Nitrogen Hillsborough R at Morris Br",9.886,NA
"Nitrogen Hillsborough R at Morris Br",9.887,NA
"Nitrogen Hillsborough R at Morris Br",9.888,NA
"Nitrogen Hillsborough R at Morris Br",9.889,NA
"Nitrogen Hillsborough R at Morris Br",9.89,NA
"Nitrogen Hillsborough R at Morris Br",9.891,NA
"Nitrogen Hillsborough R at Morris Br",9.892,NA
"Nitrogen Hillsborough R at Morris Br",9.893,NA
"Nitrogen Hillsborough R at Morris Br",9.894,NA
"Nitrogen Hillsborough R at Morris Br",9.895,NA
"Nitrogen Hillsborough R at Morris Br",9.896,NA
"Nitrogen Hillsborough R at Morris Br",9.897,NA
"Nitrogen Hillsborough R at Morris Br",9.898,NA
"Nitrogen Hillsborough R at Morris Br",9.899,NA
"Nitrogen Hillsborough R at Morris Br",9.9,NA
"Nitrogen Hillsborough R at Morris Br",9.901,NA
"Nitrogen Hillsborough R at Morris Br",9.902,NA
"Nitrogen Hillsborough R at Morris Br",9.903,NA
"Nitrogen Hillsborough R at Morris Br",9.904,NA
"Nitrogen Hillsborough R at Morris Br",9.905,NA
"Nitrogen Hillsborough R at Morris Br",9.906,NA
"Nitrogen Hillsborough R at Morris Br",9.907,NA
"Nitrogen Hillsborough R at Morris Br",9.908,NA
"Nitrogen Hillsborough R at Morris Br",9.909,NA
"Nitrogen Hillsborough R at Morris Br",9.91,NA
"Nitrogen Hillsborough R at Morris Br",9.911,NA
"Nitrogen Hillsborough R at Morris Br",9.912,NA
"Nitrogen Hillsborough R at Morris Br",9.913,NA
"Nitrogen Hillsborough R at Morris Br",9.914,NA
"Nitrogen Hillsborough R at Morris Br",9.915,NA
"Nitrogen Hillsborough R at Morris Br",9.916,NA
"Nitrogen Hillsborough R at Morris Br",9.917,NA
"Nitrogen Hillsborough R at Morris Br",9.918,NA
"Nitrogen Hillsborough R at Morris Br",9.919,NA
"Nitrogen Hillsborough R at Morris Br",9.92,NA
"Nitrogen Hillsborough R at Morris Br",9.921,NA
"Nitrogen Hillsborough R at Morris Br",9.922,NA
"Nitrogen Hillsborough R at Morris Br",9.923,NA
"Nitrogen Hillsborough R at Morris Br",9.924,NA
"Nitrogen Hillsborough R at Morris Br",9.925,NA
"Nitrogen Hillsborough R at Morris Br",9.926,NA
"Nitrogen Hillsborough R at Morris Br",9.927,NA
"Nitrogen Hillsborough R at Morris Br",9.928,NA
"Nitrogen Hillsborough R at Morris Br",9.929,NA
"Nitrogen Hillsborough R at Morris Br",9.93,NA
"Nitrogen Hillsborough R at Morris Br",9.931,NA
"Nitrogen Hillsborough R at Morris Br",9.932,NA
"Nitrogen Hillsborough R at Morris Br",9.933,NA
"Nitrogen Hillsborough R at Morris Br",9.934,NA
"Nitrogen Hillsborough R at Morris Br",9.935,NA
"Nitrogen Hillsborough R at Morris Br",9.936,NA
"Nitrogen Hillsborough R at Morris Br",9.937,NA
"Nitrogen Hillsborough R at Morris Br",9.938,NA
"Nitrogen Hillsborough R at Morris Br",9.939,NA
"Nitrogen Hillsborough R at Morris Br",9.94,NA
"Nitrogen Hillsborough R at Morris Br",9.941,NA
"Nitrogen Hillsborough R at Morris Br",9.942,NA
"Nitrogen Hillsborough R at Morris Br",9.943,NA
"Nitrogen Hillsborough R at Morris Br",9.944,NA
"Nitrogen Hillsborough R at Morris Br",9.945,NA
"Nitrogen Hillsborough R at Morris Br",9.946,NA
"Nitrogen Hillsborough R at Morris Br",9.947,NA
"Nitrogen Hillsborough R at Morris Br",9.948,NA
"Nitrogen Hillsborough R at Morris Br",9.949,NA
"Nitrogen Hillsborough R at Morris Br",9.95,NA
"Nitrogen Hillsborough R at Morris Br",9.951,NA
"Nitrogen Hillsborough R at Morris Br",9.952,NA
"Nitrogen Hillsborough R at Morris Br",9.953,NA
"Nitrogen Hillsborough R at Morris Br",9.954,NA
"Nitrogen Hillsborough R at Morris Br",9.955,NA
"Nitrogen Hillsborough R at Morris Br",9.956,NA
"Nitrogen Hillsborough R at Morris Br",9.957,NA
"Nitrogen Hillsborough R at Morris Br",9.958,NA
"Nitrogen Hillsborough R at Morris Br",9.959,NA
"Nitrogen Hillsborough R at Morris Br",9.96,NA
"Nitrogen Hillsborough R at Morris Br",9.961,NA
"Nitrogen Hillsborough R at Morris Br",9.962,NA
"Nitrogen Hillsborough R at Morris Br",9.963,NA
"Nitrogen Hillsborough R at Morris Br",9.964,NA
"Nitrogen Hillsborough R at Morris Br",9.965,NA
"Nitrogen Hillsborough R at Morris Br",9.966,NA
"Nitrogen Hillsborough R at Morris Br",9.967,NA
"Nitrogen Hillsborough R at Morris Br",9.968,NA
"Nitrogen Hillsborough R at Morris Br",9.969,NA
"Nitrogen Hillsborough R at Morris Br",9.97,NA
"Nitrogen Hillsborough R at Morris Br",9.971,NA
"Nitrogen Hillsborough R at Morris Br",9.972,NA
"Nitrogen Hillsborough R at Morris Br",9.973,NA
"Nitrogen Hillsborough R at Morris Br",9.974,NA
"Nitrogen Hillsborough R at Morris Br",9.975,NA
"Nitrogen Hillsborough R at Morris Br",9.976,NA
"Nitrogen Hillsborough R at Morris Br",9.977,NA
"Nitrogen Hillsborough R at Morris Br",9.978,NA
"Nitrogen Hillsborough R at Morris Br",9.979,NA
"Nitrogen Hillsborough R at Morris Br",9.98,NA
"Nitrogen Hillsborough R at Morris Br",9.981,NA
"Nitrogen Hillsborough R at Morris Br",9.982,NA
"Nitrogen Hillsborough R at Morris Br",9.983,NA
"Nitrogen Hillsborough R at Morris Br",9.984,NA
"Nitrogen Hillsborough R at Morris Br",9.985,NA
"Nitrogen Hillsborough R at Morris Br",9.986,NA
"Nitrogen Hillsborough R at Morris Br",9.987,NA
"Nitrogen Hillsborough R at Morris Br",9.988,NA
"Nitrogen Hillsborough R at Morris Br",9.989,NA
"Nitrogen Hillsborough R at Morris Br",9.99,NA
"Nitrogen Hillsborough R at Morris Br",9.991,NA
"Nitrogen Hillsborough R at Morris Br",9.992,NA
"Nitrogen Hillsborough R at Morris Br",9.993,NA
"Nitrogen Hillsborough R at Morris Br",9.994,NA
"Nitrogen Hillsborough R at Morris Br",9.995,NA
"Nitrogen Hillsborough R at Morris Br",9.996,NA
"Nitrogen Hillsborough R at Morris Br",9.997,NA
"Nitrogen Hillsborough R at Morris Br",9.998,NA
"Nitrogen Hillsborough R at Morris Br",9.999,NA
"Nitrogen Hillsborough R at Morris Br",10,NA
"Nitrogen Hillsborough R at Morris Br",10.001,NA
"Nitrogen Hillsborough R at Morris Br",10.002,NA
"Nitrogen Hillsborough R at Morris Br",10.003,NA
"Nitrogen Hillsborough R at Morris Br",10.004,NA
"Nitrogen Hillsborough R at Morris Br",10.005,NA
"Nitrogen Hillsborough R at Morris Br",10.006,NA
"Nitrogen Hillsborough R at Morris Br",10.007,NA
"Nitrogen Hillsborough R at Morris Br",10.008,NA
"Nitrogen Hillsborough R at Morris Br",10.009,NA
"Nitrogen Hillsborough R at Morris Br",10.01,NA
"Nitrogen Hillsborough R at Morris Br",10.011,NA
"Nitrogen Hillsborough R at Morris Br",10.012,NA
"Nitrogen Hillsborough R at Morris Br",10.013,NA
"Nitrogen Hillsborough R at Morris Br",10.014,NA
"Nitrogen Hillsborough R at Morris Br",10.015,NA
"Nitrogen Hillsborough R at Morris Br",10.016,NA
"Nitrogen Hillsborough R at Morris Br",10.017,NA
"Nitrogen Hillsborough R at Morris Br",10.018,NA
"Nitrogen Hillsborough R at Morris Br",10.019,NA
"Nitrogen Hillsborough R at Morris Br",10.02,NA
"Nitrogen Hillsborough R at Morris Br",10.021,NA
"Nitrogen Hillsborough R at Morris Br",10.022,NA
"Nitrogen Hillsborough R at Morris Br",10.023,NA
"Nitrogen Hillsborough R at Morris Br",10.024,NA
"Nitrogen Hillsborough R at Morris Br",10.025,NA
"Nitrogen Hillsborough R at Morris Br",10.026,NA
"Nitrogen Hillsborough R at Morris Br",10.027,NA
"Nitrogen Hillsborough R at Morris Br",10.028,NA
"Nitrogen Hillsborough R at Morris Br",10.029,NA
"Nitrogen Hillsborough R at Morris Br",10.03,NA
"Nitrogen Hillsborough R at Morris Br",10.031,NA
"Nitrogen Hillsborough R at Morris Br",10.032,NA
"Nitrogen Hillsborough R at Morris Br",10.033,NA
"Nitrogen Hillsborough R at Morris Br",10.034,NA
"Nitrogen Hillsborough R at Morris Br",10.035,NA
"Nitrogen Hillsborough R at Morris Br",10.036,NA
"Nitrogen Hillsborough R at Morris Br",10.037,NA
"Nitrogen Hillsborough R at Morris Br",10.038,NA
"Nitrogen Hillsborough R at Morris Br",10.039,NA
"Nitrogen Hillsborough R at Morris Br",10.04,NA
"Nitrogen Hillsborough R at Morris Br",10.041,NA
"Nitrogen Hillsborough R at Morris Br",10.042,NA
"Nitrogen Hillsborough R at Morris Br",10.043,NA
"Nitrogen Hillsborough R at Morris Br",10.044,NA
"Nitrogen Hillsborough R at Morris Br",10.045,NA
"Nitrogen Hillsborough R at Morris Br",10.046,NA
"Nitrogen Hillsborough R at Morris Br",10.047,NA
"Nitrogen Hillsborough R at Morris Br",10.048,NA
"Nitrogen Hillsborough R at Morris Br",10.049,NA
"Nitrogen Hillsborough R at Morris Br",10.05,NA
"Nitrogen Hillsborough R at Morris Br",10.051,NA
"Nitrogen Hillsborough R at Morris Br",10.052,NA
"Nitrogen Hillsborough R at Morris Br",10.053,NA
"Nitrogen Hillsborough R at Morris Br",10.054,NA
"Nitrogen Hillsborough R at Morris Br",10.055,NA
"Nitrogen Hillsborough R at Morris Br",10.056,NA
"Nitrogen Hillsborough R at Morris Br",10.057,NA
"Nitrogen Hillsborough R at Morris Br",10.058,NA
"Nitrogen Hillsborough R at Morris Br",10.059,NA
"Nitrogen Hillsborough R at Morris Br",10.06,NA
"Nitrogen Hillsborough R at Morris Br",10.061,NA
"Nitrogen Hillsborough R at Morris Br",10.062,NA
"Nitrogen Hillsborough R at Morris Br",10.063,NA
"Nitrogen Hillsborough R at Morris Br",10.064,NA
"Nitrogen Hillsborough R at Morris Br",10.065,NA
"Nitrogen Hillsborough R at Morris Br",10.066,NA
"Nitrogen Hillsborough R at Morris Br",10.067,NA
"Nitrogen Hillsborough R at Morris Br",10.068,NA
"Nitrogen Hillsborough R at Morris Br",10.069,NA
"Nitrogen Hillsborough R at Morris Br",10.07,NA
"Nitrogen Hillsborough R at Morris Br",10.071,NA
"Nitrogen Hillsborough R at Morris Br",10.072,NA
"Nitrogen Hillsborough R at Morris Br",10.073,NA
"Nitrogen Hillsborough R at Morris Br",10.074,NA
"Nitrogen Hillsborough R at Morris Br",10.075,NA
"Nitrogen Hillsborough R at Morris Br",10.076,NA
"Nitrogen Hillsborough R at Morris Br",10.077,NA
"Nitrogen Hillsborough R at Morris Br",10.078,NA
"Nitrogen Hillsborough R at Morris Br",10.079,NA
"Nitrogen Hillsborough R at Morris Br",10.08,NA
"Nitrogen Hillsborough R at Morris Br",10.081,NA
"Nitrogen Hillsborough R at Morris Br",10.082,NA
"Nitrogen Hillsborough R at Morris Br",10.083,NA
"Nitrogen Hillsborough R at Morris Br",10.084,NA
"Nitrogen Hillsborough R at Morris Br",10.085,NA
"Nitrogen Hillsborough R at Morris Br",10.086,NA
"Nitrogen Hillsborough R at Morris Br",10.087,NA
"Nitrogen Hillsborough R at Morris Br",10.088,NA
"Nitrogen Hillsborough R at Morris Br",10.089,NA
"Nitrogen Hillsborough R at Morris Br",10.09,NA
"Nitrogen Hillsborough R at Morris Br",10.091,NA
"Nitrogen Hillsborough R at Morris Br",10.092,NA
"Nitrogen Hillsborough R at Morris Br",10.093,NA
"Nitrogen Hillsborough R at Morris Br",10.094,NA
"Nitrogen Hillsborough R at Morris Br",10.095,NA
"Nitrogen Hillsborough R at Morris Br",10.096,NA
"Nitrogen Hillsborough R at Morris Br",10.097,NA
"Nitrogen Hillsborough R at Morris Br",10.098,NA
"Nitrogen Hillsborough R at Morris Br",10.099,NA
"Nitrogen Hillsborough R at Morris Br",10.1,NA
"Nitrogen Hillsborough R at Morris Br",10.101,NA
"Nitrogen Hillsborough R at Morris Br",10.102,NA
"Nitrogen Hillsborough R at Morris Br",10.103,NA
"Nitrogen Hillsborough R at Morris Br",10.104,NA
"Nitrogen Hillsborough R at Morris Br",10.105,NA
"Nitrogen Hillsborough R at Morris Br",10.106,NA
"Nitrogen Hillsborough R at Morris Br",10.107,NA
"Nitrogen Hillsborough R at Morris Br",10.108,NA
"Nitrogen Hillsborough R at Morris Br",10.109,NA
"Nitrogen Hillsborough R at Morris Br",10.11,NA
"Nitrogen Hillsborough R at Morris Br",10.111,NA
"Nitrogen Hillsborough R at Morris Br",10.112,NA
"Nitrogen Hillsborough R at Morris Br",10.113,NA
"Nitrogen Hillsborough R at Morris Br",10.114,NA
"Nitrogen Hillsborough R at Morris Br",10.115,NA
"Nitrogen Hillsborough R at Morris Br",10.116,NA
"Nitrogen Hillsborough R at Morris Br",10.117,NA
"Nitrogen Hillsborough R at Morris Br",10.118,NA
"Nitrogen Hillsborough R at Morris Br",10.119,NA
"Nitrogen Hillsborough R at Morris Br",10.12,NA
"Nitrogen Hillsborough R at Morris Br",10.121,NA
"Nitrogen Hillsborough R at Morris Br",10.122,NA
"Nitrogen Hillsborough R at Morris Br",10.123,NA
"Nitrogen Hillsborough R at Morris Br",10.124,NA
"Nitrogen Hillsborough R at Morris Br",10.125,NA
"Nitrogen Hillsborough R at Morris Br",10.126,NA
"Nitrogen Hillsborough R at Morris Br",10.127,NA
"Nitrogen Hillsborough R at Morris Br",10.128,NA
"Nitrogen Hillsborough R at Morris Br",10.129,NA
"Nitrogen Hillsborough R at Morris Br",10.13,NA
"Nitrogen Hillsborough R at Morris Br",10.131,NA
"Nitrogen Hillsborough R at Morris Br",10.132,NA
"Nitrogen Hillsborough R at Morris Br",10.133,NA
"Nitrogen Hillsborough R at Morris Br",10.134,NA
"Nitrogen Hillsborough R at Morris Br",10.135,NA
"Nitrogen Hillsborough R at Morris Br",10.136,NA
"Nitrogen Hillsborough R at Morris Br",10.137,NA
"Nitrogen Hillsborough R at Morris Br",10.138,NA
"Nitrogen Hillsborough R at Morris Br",10.139,NA
"Nitrogen Hillsborough R at Morris Br",10.14,NA
"Nitrogen Hillsborough R at Morris Br",10.141,NA
"Nitrogen Hillsborough R at Morris Br",10.142,NA
"Nitrogen Hillsborough R at Morris Br",10.143,NA
"Nitrogen Hillsborough R at Morris Br",10.144,NA
"Nitrogen Hillsborough R at Morris Br",10.145,NA
"Nitrogen Hillsborough R at Morris Br",10.146,NA
"Nitrogen Hillsborough R at Morris Br",10.147,NA
"Nitrogen Hillsborough R at Morris Br",10.148,NA
"Nitrogen Hillsborough R at Morris Br",10.149,NA
"Nitrogen Hillsborough R at Morris Br",10.15,NA
"Nitrogen Hillsborough R at Morris Br",10.151,NA
"Nitrogen Hillsborough R at Morris Br",10.152,NA
"Nitrogen Hillsborough R at Morris Br",10.153,NA
"Nitrogen Hillsborough R at Morris Br",10.154,NA
"Nitrogen Hillsborough R at Morris Br",10.155,NA
"Nitrogen Hillsborough R at Morris Br",10.156,NA
"Nitrogen Hillsborough R at Morris Br",10.157,NA
"Nitrogen Hillsborough R at Morris Br",10.158,NA
"Nitrogen Hillsborough R at Morris Br",10.159,NA
"Nitrogen Hillsborough R at Morris Br",10.16,NA
"Nitrogen Hillsborough R at Morris Br",10.161,NA
"Nitrogen Hillsborough R at Morris Br",10.162,NA
"Nitrogen Hillsborough R at Morris Br",10.163,NA
"Nitrogen Hillsborough R at Morris Br",10.164,NA
"Nitrogen Hillsborough R at Morris Br",10.165,NA
"Nitrogen Hillsborough R at Morris Br",10.166,NA
"Nitrogen Hillsborough R at Morris Br",10.167,NA
"Nitrogen Hillsborough R at Morris Br",10.168,NA
"Nitrogen Hillsborough R at Morris Br",10.169,NA
"Nitrogen Hillsborough R at Morris Br",10.17,NA
"Nitrogen Hillsborough R at Morris Br",10.171,NA
"Nitrogen Hillsborough R at Morris Br",10.172,NA
"Nitrogen Hillsborough R at Morris Br",10.173,NA
"Nitrogen Hillsborough R at Morris Br",10.174,NA
"Nitrogen Hillsborough R at Morris Br",10.175,NA
"Nitrogen Hillsborough R at Morris Br",10.176,NA
"Nitrogen Hillsborough R at Morris Br",10.177,NA
"Nitrogen Hillsborough R at Morris Br",10.178,NA
"Nitrogen Hillsborough R at Morris Br",10.179,NA
"Nitrogen Hillsborough R at Morris Br",10.18,NA
"Nitrogen Hillsborough R at Morris Br",10.181,NA
"Nitrogen Hillsborough R at Morris Br",10.182,NA
"Nitrogen Hillsborough R at Morris Br",10.183,NA
"Nitrogen Hillsborough R at Morris Br",10.184,NA
"Nitrogen Hillsborough R at Morris Br",10.185,NA
"Nitrogen Hillsborough R at Morris Br",10.186,NA
"Nitrogen Hillsborough R at Morris Br",10.187,NA
"Nitrogen Hillsborough R at Morris Br",10.188,NA
"Nitrogen Hillsborough R at Morris Br",10.189,NA
"Nitrogen Hillsborough R at Morris Br",10.19,NA
"Nitrogen Hillsborough R at Morris Br",10.191,NA
"Nitrogen Hillsborough R at Morris Br",10.192,NA
"Nitrogen Hillsborough R at Morris Br",10.193,NA
"Nitrogen Hillsborough R at Morris Br",10.194,NA
"Nitrogen Hillsborough R at Morris Br",10.195,NA
"Nitrogen Hillsborough R at Morris Br",10.196,NA
"Nitrogen Hillsborough R at Morris Br",10.197,NA
"Nitrogen Hillsborough R at Morris Br",10.198,NA
"Nitrogen Hillsborough R at Morris Br",10.199,NA
"Nitrogen Hillsborough R at Morris Br",10.2,NA
"Nitrogen Hillsborough R at Morris Br",10.201,NA
"Nitrogen Hillsborough R at Morris Br",10.202,NA
"Nitrogen Hillsborough R at Morris Br",10.203,NA
"Nitrogen Hillsborough R at Morris Br",10.204,NA
"Nitrogen Hillsborough R at Morris Br",10.205,NA
"Nitrogen Hillsborough R at Morris Br",10.206,NA
"Nitrogen Hillsborough R at Morris Br",10.207,NA
"Nitrogen Hillsborough R at Morris Br",10.208,NA
"Nitrogen Hillsborough R at Morris Br",10.209,NA
"Nitrogen Hillsborough R at Morris Br",10.21,NA
"Nitrogen Hillsborough R at Morris Br",10.211,NA
"Nitrogen Hillsborough R at Morris Br",10.212,NA
"Nitrogen Hillsborough R at Morris Br",10.213,NA
"Nitrogen Hillsborough R at Morris Br",10.214,NA
"Nitrogen Hillsborough R at Morris Br",10.215,NA
"Nitrogen Hillsborough R at Morris Br",10.216,NA
"Nitrogen Hillsborough R at Morris Br",10.217,NA
"Nitrogen Hillsborough R at Morris Br",10.218,NA
"Nitrogen Hillsborough R at Morris Br",10.219,NA
"Nitrogen Hillsborough R at Morris Br",10.22,NA
"Nitrogen Hillsborough R at Morris Br",10.221,NA
"Nitrogen Hillsborough R at Morris Br",10.222,NA
"Nitrogen Hillsborough R at Morris Br",10.223,NA
"Nitrogen Hillsborough R at Morris Br",10.224,NA
"Nitrogen Hillsborough R at Morris Br",10.225,NA
"Nitrogen Hillsborough R at Morris Br",10.226,NA
"Nitrogen Hillsborough R at Morris Br",10.227,NA
"Nitrogen Hillsborough R at Morris Br",10.228,NA
"Nitrogen Hillsborough R at Morris Br",10.229,NA
"Nitrogen Hillsborough R at Morris Br",10.23,NA
