"Q_cfs_log_round","mu_mean","mu_025","mu_975","y_mean","y_025","y_975","title","in_or_out","method","max_flow_sampled","min_flow_sampled"
9.3,0.921692528953934,0.313130451859186,2.19021852002189,0.939484469710285,0.254339828996443,2.60891679229639,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.4,0.953052011449622,0.30673598968063,2.32702474818075,0.983518555471198,0.25263819302642,3.03752111426635,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.5,0.985836286378839,0.30032793912233,2.47453721650145,1.00377593458877,0.22602916293087,2.82962626678174,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.6,1.02014478384195,0.294000946723534,2.63693774039989,1.0225505296272,0.204723780407266,2.55727770461438,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.7,1.05608140870526,0.288080809281453,2.81000602335169,1.02128414955323,0.20289624794119,2.97085236078364,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.8,1.09375467217776,0.282202296856018,2.99444208547166,1.06850794429556,0.216608057938153,3.2881126597133,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.9,1.13327783311987,0.276381975383141,3.19099181619571,1.11473884192894,0.182055414456614,3.74301322846398,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
10,1.17476904717967,0.270633951007616,3.40044999689115,1.18609430186752,0.207522443117512,3.62509604029124,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
10.1,1.21835152157661,0.264969943059364,3.62369028871594,1.20423392547942,0.24780961519987,3.72520621991331,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
10.2,1.26415367309934,0.259399368212373,3.86183839440957,1.24635184472027,0.209751184896855,4.3408724422306,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
10.3,1.31230928663858,0.253906667349537,4.11564267094041,1.27334959344493,0.167766623442296,4.46553662161125,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
10.4,1.36295767135,0.248496670448685,4.38457540112349,1.40911158648611,0.214201712187409,5.79042220568907,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
10.5,1.41624381132895,0.24319741704926,4.66923195481602,1.39577098069259,0.16358008648942,5.26973218214853,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
10.6,1.47231850749093,0.238010033061183,4.97236888145076,1.50931797118981,0.166809562517656,5.52703624175136,"Orthophosphate as P Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-8.1,3625.96803342687,6.88787836358498,13395.949206279,3629.10001354158,6.83801905517603,13408.61955704,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-8,3236.81532058767,6.90209385330063,11918.9872224991,3243.86980928849,6.9108783890192,11895.3913877287,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.9,2889.52153938166,6.91633898375336,10604.9097503126,2870.84273847428,6.8227261337351,10466.0428136674,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.8,2579.59783152606,6.93061386141091,9435.81122025953,2578.64395980436,6.8890639753965,9461.90716777909,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.7,2303.04033040707,6.94491860951151,8395.76700814091,2302.9368073504,6.94526429717625,8350.72744777967,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.6,2056.27576607542,6.95925336380182,7470.60674634819,2058.52154586474,6.86549589182895,7490.92325475592,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.5,1836.11370425871,6.97361826795743,6647.71565648155,1827.96086754528,6.89424045205403,6569.6213428708,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.4,1639.7045072855,6.98801346869292,5915.86002384668,1642.32375538308,6.99397065823314,5946.61362519245,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.3,1464.50224511465,7.00243911057028,5265.03353435073,1466.53835822566,6.94343875035214,5251.71793801767,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.2,1308.23190177798,7.01689533051439,4686.32169430235,1306.82246469582,6.92948763332605,4707.96072886735,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.1,1168.86032047878,7.03138225204661,4171.78197109316,1160.65500001352,7.02881308573172,4122.49315998446,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7,1044.57041258591,7.04589997924771,3714.33764181688,1041.05601839079,7.04287024269486,3765.41690970857,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.9,933.738224533659,7.06044859046249,3309.80584755371,933.569405535047,6.9083242721319,3262.15368400335,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.8,834.912514406833,7.07502813175964,2950.37699639918,834.89062318597,6.91584746100807,3041.78366968749,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.7,746.796538596904,7.08963861016039,2631.19826661179,747.266527692106,7.06245690352703,2700.25033643146,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.6,668.231789899685,7.10427998665156,2347.36623795551,669.370670570982,7.18450184799817,2352.72289806698,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.5,598.183463042097,7.11895216899775,2095.67244448451,598.163265670844,7.09218275218156,2112.51689839875,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.4,535.727452947312,7.13365500436969,1870.79656476961,535.153234474681,7.02598258435152,1870.04072861475,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.3,480.038715933519,7.14838827180478,1669.98043150828,479.159407847954,7.02525125919369,1676.45336278377,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.2,430.380845237287,7.15134833216617,1491.35867233043,428.440802709434,7.06507486366113,1491.2158600868,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.1,386.096730350565,7.15003011858148,1332.46387615047,386.323719235778,7.06351750759896,1328.30197618114,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6,346.600185175445,7.14890881389348,1191.1076387891,345.338615308195,7.10828267117856,1202.77901704244,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.9,311.368443345391,7.14799546913193,1065.39418540731,310.924084237514,6.95938002948677,1066.75265808909,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.8,279.935430588045,7.14730106271773,953.506544233607,279.165522005588,6.91182743863672,948.048758005543,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.7,251.885733999463,7.14683645912337,853.903294836754,251.565392494981,7.14570980765586,871.967790381227,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.6,226.849196804124,7.14661236927799,765.214303348308,227.671769451126,6.96822715471655,767.327052936849,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.5,204.496074788193,7.14591274015201,686.340747939,205.983263825071,7.09028153686577,703.398585098155,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.4,184.532697280415,7.15485568842846,616.267619059598,184.770173251157,7.1603239082388,624.515815437274,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.3,166.69758145191,7.17089916580393,553.465757419259,165.430436655477,7.05082772126158,548.437954201482,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.2,150.757953928867,7.18697555478778,497.367860219629,151.458054357519,7.19981346161985,508.815125241772,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.1,136.506638352688,7.20308348475829,447.347232396256,137.326256077439,7.17211707113885,456.392267479599,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5,123.75927166127,7.21250488760194,402.725795664417,123.772052792864,7.0779903129329,400.749016836626,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.9,112.351815567342,7.21592363248444,362.901865764887,112.316490709416,7.13342706048884,358.120750253428,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.8,102.138333030723,7.23068427555088,327.394991010958,101.975969274766,7.16204953633539,330.33902241146,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.7,92.9890025065916,7.24533387339332,295.954440245932,93.4703017753193,7.24485006922469,298.460000337506,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.6,84.7883454411923,7.26004028040925,267.819464609066,84.4337230722334,7.05720190703251,272.120754234833,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.5,77.4336449124216,7.26812490635538,242.62197005789,77.5116826633321,7.15593746345472,244.143905631073,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.4,70.8335355037784,7.27541905777515,219.932079399633,71.0562763511766,7.11038611366745,221.517743004749,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.3,64.9067464811676,7.2824115905693,199.529336078956,64.9729150456024,7.12605988747997,199.384424829295,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.2,59.5809821336253,7.28941265030384,181.239029907453,59.3699537147875,7.01347789368563,181.17447560289,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.1,54.7919247597998,7.28810626607853,164.830744978258,54.8666908024201,7.08693687587295,166.735804222538,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4,50.482347248826,7.28879932950109,150.101247251735,50.6470802942074,7.13013969584599,149.855304025668,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.9,46.6013235304286,7.28581330512975,136.870337167131,46.5173494148115,7.09730889685749,138.306533125335,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.8,43.1035263689225,7.28360998302602,124.973184709828,43.0691990564888,7.12623008355873,125.529911563833,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.7,39.9486030595817,7.28199599954061,114.26666596402,40.0612352720012,7.22905009549269,116.64692280658,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.6,37.1006205651324,7.28068659405056,104.676639029316,36.9939303076607,7.13101841012799,106.36057584107,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.5,34.5275725135463,7.27990859787474,96.0788946294969,34.3834881952713,7.10952621078434,97.760900081563,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.4,32.2009412751775,7.28273006879389,88.3184981207875,32.0529031951159,7.13003227449458,89.54158145519,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.3,30.0953090550439,7.29083739276733,81.3018105587567,30.1719203221172,7.16180490835531,82.218987590007,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.2,28.1880125820779,7.28911925257414,74.9520067633337,28.253625544983,7.08985212693358,76.0875911982805,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.1,26.4588365581597,7.28811542960225,69.2005987670671,26.4009314799638,7.09308151035454,69.5819850158811,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3,24.8897415514905,7.2860935897307,64.018267719367,24.8524863509926,7.09606486589909,64.3938264510542,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.9,23.4646224871943,7.28420185289555,59.3226208751528,23.469802256046,7.11485258397669,59.6848690372685,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.8,22.1690943078553,7.28534982474331,55.0233462476955,22.0947846357158,7.07803030485367,55.4320391500224,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.7,20.9903017526378,7.29111075710316,51.1102267608941,20.8632880673574,7.13603199956955,50.9000182858768,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.6,19.9167505401248,7.30458440111467,47.5497753285672,19.9106261863788,7.16497839349464,48.0264529803836,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.5,18.9381575406833,7.3182809147424,44.3071862467209,18.9738334857832,7.20189486069899,44.7546725883901,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.4,18.0453177928132,7.32448883451969,41.3513252880845,17.9971017526096,7.01591112405675,41.6661840562384,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.3,17.2299864575555,7.3293070096212,38.6553791840552,17.2141767822043,7.11574215564411,38.5258133651544,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.2,16.4847740187658,7.33621231042502,36.1941192820557,16.5640686169491,7.11264893970538,37.0414713026384,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.1,15.8030532274219,7.3446117496663,33.9440968999027,15.7161028679821,7.12353720425404,34.1275756270878,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2,15.1788764575901,7.35427194853607,31.8852994293988,15.0996901280991,7.13068116114019,31.6644071003095,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.9,14.6069022924621,7.36582572421913,29.9997676102038,14.6081808064409,7.21841211485405,30.8519245411906,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.8,14.082330292881,7.37764948060063,28.277185279927,14.139630761128,7.12701380968987,28.5235123290394,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.7,13.6008430198442,7.38973163028544,26.7000932368919,13.6576589070651,7.19356722029945,27.1286865254618,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.6,13.1585544882233,7.40211742579358,25.2402607567854,13.1297041120768,7.15485690826404,25.6303967685946,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.5,12.7519643227302,7.41152579455876,23.8947121024102,12.7319448193598,7.17655065260678,23.9888085428713,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.4,12.377916970424,7.42017560454367,22.6575294054412,12.4167322656816,7.26494509409814,22.8330528285827,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.3,12.0335653978266,7.42931744957144,21.5190563767441,11.9624766846433,7.14351892594829,21.4981104831701,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.2,11.7163387661163,7.43783471701829,20.470587607767,11.6930890363142,7.18698186108442,20.5997206077586,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.1,11.4239136358215,7.44649184106106,19.5043991801525,11.4464900020891,7.19198667368167,19.7211742854661,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.999999999999999,11.1541883037524,7.45566562331117,18.6138342196627,11.1324638214461,7.24156907409346,19.1540784350737,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.899999999999999,10.9052599203519,7.46533345882461,17.7918137015053,10.906655656391,7.18055968134162,17.8548884572384,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.799999999999999,10.6754040758754,7.47547171422056,17.0305051575826,10.6510119126993,7.2474599931545,17.0632792903294,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.699999999999999,10.463056579426,7.48605574131536,16.3218272287769,10.4716013502727,7.35935400615425,16.4232859132718,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.6,10.2667971863658,7.49705989266647,15.6666713589116,10.2758115944185,7.28130028901713,15.762460064788,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.499999999999999,10.0853350575312,7.50845753913484,15.0606532603533,10.0155915319815,7.15561783075174,15.3097630209014,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.399999999999999,9.91749575833228,7.5202210895695,14.4997953153014,9.9462144420258,7.24934930167402,14.6860814459346,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.299999999999999,9.76220962767312,7.53222335725612,13.9804855733746,9.80241045565449,7.25776684460238,14.3327065072133,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.199999999999999,9.61850136591998,7.54192445819942,13.4994410945571,9.61580585655446,7.25250527102803,13.7188080779394,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.0999999999999996,9.48548070826659,7.55156306434059,13.0536751550867,9.47313791559505,7.2675856997009,13.4533778610398,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0,9.36233406495527,7.56399415513027,12.6405824185461,9.38991369115176,7.33231299002383,12.9867094084987,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.100000000000001,9.24831702320892,7.57663210721955,12.2576689187145,9.230495806379,7.29595487894707,12.7624918271035,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.200000000000001,9.14274761758599,7.58945311751824,11.9025683036045,9.12017138379787,7.28862062369458,12.2591045625685,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.300000000000001,9.04500028595459,7.60243922784067,11.5732140342196,9.05740020918913,7.32782172640009,11.9281958288898,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.4,8.95450043759091,7.61555762918762,11.2695913919542,8.97402789634797,7.41197795319348,11.5000980527242,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.5,8.87071956812362,7.62877486550024,10.9893771698909,8.89130193378131,7.3216956185353,11.1971496498979,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.600000000000001,8.79317086335554,7.64205687662469,10.7306641303402,8.77932489180056,7.37507144164754,10.9322718338081,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.700000000000001,8.72140524045047,7.65536904396382,10.490875854878,8.70457750594605,7.37620098447814,10.8177666580643,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.800000000000001,8.65500778070882,7.66867623882391,10.2672421191976,8.68062711225589,7.40419293879716,10.5857917433001,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.9,8.59359451324021,7.68194287345048,10.0586041291585,8.52937757311456,7.39020403378962,10.2231162432736,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
1,8.53680951335439,7.69513295473371,9.86559670706488,8.52917957198822,7.32405401773328,10.2731103875071,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.1,8.48432228348904,7.70821014054629,9.68776663468998,8.50501580629395,7.33758682486709,10.1249656557902,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.2,8.43582538805541,7.72113779866334,9.52316307478379,8.4470440935813,7.47171040066795,9.88846729192248,"pH Alafia R at Lithia","OOR","JAGS",8.1,1.7
